sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
2735,-19600,140,1457,10777.699999999997
2740,-16900,130,811,6120.6
2745,-11236,106,544,4345.0
2750,-12321,111,661,5049.2
2755,-14400,120,1040,7771.299999999998
2760,-16384,128,804,6048.3
2765,-16129,127,633,4792.800000000001
2770,-20449,143,651,5254.799999999999
2775,-17956,134,670,5521.6
2780,-15625,125,544,4453.299999999999
2785,-14641,121,499,4125.6
2790,-15129,123,448,3860.2
2795,-12544,112,558,4605.900000000001
2800,-15625,125,482,3889.5
2805,-16384,128,494,4150.8
2810,-10201,101,454,3810.2000000000007
2815,-17689,133,705,5631.200000000001
2820,-22201,149,853,6539.799999999999
2825,-20164,142,772,6411.6
2830,-19321,139,887,7075.199999999999
2835,-15876,126,948,7861.400000000002
2840,-18496,136,626,5105.0
2845,-19881,141,595,5020.199999999999
2850,-16900,130,678,5714.6
2855,-21904,148,729,6173.700000000001
2860,-27225,165,1117,9438.299999999997
2865,-29584,172,920,7747.9000000000015
2870,-27225,165,948,7552.700000000001
2875,-22201,149,902,7450.1
2880,-19044,138,712,5667.700000000001
2885,-14161,119,688,5317.099999999999
2890,-12996,114,557,4468.699999999999
2895,-6400,80,665,5317.199999999999
2900,-11025,105,775,6193.700000000001
2905,-14161,119,734,5801.5
2910,-12996,114,432,3452.6000000000004
2915,-12769,113,552,4119.200000000001
2920,-10404,102,759,5474.499999999998
2925,-14884,122,443,3529.1
2930,-19044,138,835,6427.2
2935,-29241,171,996,8138.500000000001
2940,-29584,172,1123,9231.0
2945,-27889,167,1061,8552.3
2950,-28224,168,880,7150.5
2955,-27225,165,1215,9853.300000000001
2960,-22201,149,1284,10465.3
2965,-22500,150,1197,9703.700000000004
2970,-19044,138,735,5949.7
2975,-15376,124,868,7084.5
2980,-10201,101,679,5578.900000000001
2985,-10404,102,610,4988.800000000001
2990,-17689,133,1122,8914.699999999999
2995,-24649,157,987,8130.899999999997
3000,-31329,177,1170,9658.699999999995
3005,-27225,165,1413,11200.500000000002
3010,-32400,180,1618,12432.900000000003
3015,-34225,185,1348,10517.9
3020,-35344,188,1402,10790.5
3025,-28561,169,1236,9617.2
3030,-31329,177,1060,7856.4
3035,-22500,150,1107,8257.999999999998
3040,-27556,166,1087,8233.7
3045,-27225,165,951,7442.699999999997
3050,-25281,159,1030,8150.300000000001
3055,-25921,161,1139,9188.3
3060,-21904,148,1072,8725.6
3065,-19321,139,837,6878.1
3070,-11664,108,509,4081.5
3075,-7225,85,325,2515.5999999999995
3080,-9409,97,500,3928.1000000000004
3085,-10609,103,551,4648.8
3090,-16384,128,680,5466.799999999999
3095,-30276,174,1330,10554.699999999999
3100,-20449,143,1315,10618.2
3105,-22500,150,1792,14508.800000000001
3110,-23716,154,1813,14830.700000000006
3115,-24336,156,1673,13638.899999999994
3120,-22801,151,1583,12831.099999999999
3125,-25921,161,1118,8701.399999999998
3130,-21904,148,1353,10299.800000000003
3135,-36100,190,1565,11994.900000000001
3140,-45796,214,2488,18918.800000000003
3145,-37249,193,2397,17492.000000000004
3150,-34225,185,2406,17521.40000000001
3155,-28224,168,1538,11409.5
3160,-27225,165,1347,10462.5
3165,-17956,134,849,6922.100000000002
3170,-16384,128,1168,9404.399999999998
3175,-14641,121,709,5737.500000000002
3180,-12100,110,433,3501.0
3185,-13924,118,383,3110.4999999999995
3190,-12321,111,608,5127.900000000001
3195,-13689,117,573,4757.7
3200,-9604,98,402,3353.4999999999995
3205,-8464,92,314,2570.8
3210,-10000,100,304,2431.6
3215,-6889,83,371,3135.2
3220,-5929,77,338,2539.499999999999
3225,-8464,92,442,3401.3
3230,-18496,136,983,7423.199999999998
3235,-30276,174,1173,8941.9
3240,-32400,180,1021,7941.300000000001
3245,-40000,200,1621,12400.3
3250,-42436,206,1532,12299.8
3255,-40804,202,1541,12161.800000000003
3260,-42849,207,1517,11723.600000000004
3265,-32400,180,1672,13280.199999999999
3270,-29929,173,1448,11748.1
3275,-30276,174,1229,9688.900000000001
3280,-42849,207,1270,9910.0
3285,-42436,206,1303,10325.299999999997
3290,-42849,207,1364,11142.2
3295,-44944,212,1433,11467.3
3300,-42025,205,1797,14346.400000000005
3305,-37249,193,1821,14346.100000000002
3310,-43681,209,1953,14783.400000000001
3315,-44944,212,2060,15464.2
3320,-38025,195,2573,18944.100000000002
3325,-33124,182,1982,14777.599999999999
3330,-41616,204,2681,20039.199999999997
3335,-29584,172,1985,14105.900000000001
3340,-25281,159,1453,10231.299999999997
3345,-29929,173,1439,10849.199999999997
3350,-28900,170,1151,8871.899999999998
3355,-25600,160,1126,9408.2
3360,-28900,170,1071,8927.599999999999
3365,-24964,158,979,8015.499999999999
3370,-17424,132,1067,8824.6
3375,-10404,102,517,4060.8000000000006
3380,-14884,122,741,5660.0
3385,-17956,134,570,4519.900000000001
3390,-25281,159,841,6615.600000000002
3395,-19044,138,929,7617.499999999999
3400,-24336,156,1031,8099.599999999998
3405,-29241,171,1012,7860.9000000000015
3410,-28561,169,1057,8197.100000000002
3415,-25281,159,916,7297.699999999999
3420,-16900,130,790,6382.2
3425,-13924,118,477,3750.7
