sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
2495,-23409,153,868,6650.0
2500,-27556,166,915,7177.800000000001
2505,-23716,154,1012,8161.099999999999
2510,-16129,127,868,6896.000000000001
2515,-16641,129,766,6299.5999999999985
2520,-24336,156,829,6873.299999999997
2525,-21609,147,1002,8419.699999999999
2530,-42849,207,1900,15728.600000000002
2535,-36481,191,2139,17475.699999999997
2540,-36481,191,2289,18368.0
2545,-39601,199,2103,16808.0
2550,-42849,207,1746,13782.299999999992
2555,-50625,225,1504,11946.800000000003
2560,-48400,220,1426,11137.300000000003
2565,-42849,207,1450,11386.300000000001
2570,-37249,193,1650,13016.000000000002
2575,-33124,182,1445,11457.399999999996
2580,-28224,168,1311,10597.7
2585,-30276,174,1507,11751.2
2590,-32761,181,1126,8595.2
2595,-33489,183,1002,7754.500000000001
2600,-27889,167,946,7501.700000000001
2605,-24649,157,931,7635.4
2610,-25921,161,1069,8787.2
2615,-19044,138,752,5966.9
2620,-17424,132,1048,7800.499999999998
2625,-21316,146,1472,10786.299999999996
2630,-26244,162,1398,10171.299999999996
2635,-27225,165,1559,11374.899999999998
2640,-27556,166,1960,14232.699999999997
2645,-32761,181,2760,20160.399999999994
2650,-22500,150,1972,14806.500000000002
2655,-31329,177,1681,13307.900000000001
2660,-29584,172,2411,18936.0
2665,-32041,179,2230,17465.899999999998
2670,-31329,177,1489,11519.400000000001
2675,-22201,149,897,6737.9
2680,-25921,161,1057,8031.499999999999
2685,-26569,163,892,6716.000000000001
2690,-20736,144,778,6208.599999999999
2695,-18769,137,989,8060.200000000001
2700,-18225,135,901,7353.9
2705,-16900,130,771,5819.999999999998
2710,-17956,134,788,5826.7
2715,-19044,138,865,6614.400000000002
2720,-14884,122,549,4308.3
2725,-12321,111,516,4064.0999999999995
2730,-11449,107,555,4148.499999999999
2735,-7225,85,399,3094.8
2740,-9025,95,330,2579.7999999999997
2745,-9801,99,555,4222.099999999999
2750,-9409,97,495,3955.8000000000006
2755,-4096,64,179,1514.5
2760,-3969,63,265,2083.0
2765,-5329,73,320,2497.7000000000003
2770,-12321,111,627,4719.5
2775,-15129,123,1024,7512.600000000001
2780,-20736,144,839,6336.5999999999985
2785,-15376,124,638,4754.5999999999985
2790,-11449,107,477,3696.2
2795,-10609,103,701,5259.700000000001
2800,-10609,103,544,4149.399999999999
2805,-14884,122,430,3559.6000000000004
2810,-12996,114,439,3379.2999999999997
2815,-10201,101,610,4468.4
2820,-11236,106,562,4170.099999999999
2825,-5041,71,315,2506.8
2830,-7056,84,477,3623.7
2835,-11881,109,457,3867.4
2840,-13689,117,741,6231.900000000002
2845,-12544,112,498,4075.8999999999996
2850,-19881,141,913,7579.600000000002
2855,-28900,170,1421,11698.3
2860,-24649,157,1049,8704.199999999999
2865,-28224,168,1141,9311.3
2870,-24649,157,1012,8432.9
2875,-25921,161,901,7334.700000000001
2880,-21609,147,1145,9503.300000000003
2885,-19600,140,1218,10121.2
2890,-23716,154,1344,10680.400000000003
2895,-20164,142,833,6615.200000000002
2900,-19600,140,815,6449.9000000000015
2905,-23716,154,827,6474.400000000001
2910,-24649,157,764,6090.900000000001
2915,-28900,170,760,5913.6
2920,-34969,187,1007,7490.1
2925,-43264,208,1504,10927.299999999997
2930,-37636,194,1412,10771.8
2935,-27889,167,1435,10762.3
2940,-38025,195,1694,12870.700000000003
2945,-41209,203,1475,11622.0
2950,-43681,209,1251,9553.999999999998
2955,-47524,218,1297,9923.399999999996
2960,-47089,217,1465,11022.5
2965,-46656,216,1540,11634.699999999999
2970,-47089,217,1432,10616.7
2975,-40401,201,1392,10798.2
2980,-36100,190,1311,10003.599999999999
2985,-34596,186,1269,9493.600000000002
2990,-36864,192,1047,8028.800000000001
2995,-35721,189,1224,9103.199999999999
3000,-28224,168,1185,8825.599999999999
3005,-24964,158,1115,8134.000000000004
3010,-30976,176,1259,9225.100000000002
3015,-36481,191,1606,11628.899999999996
3020,-41616,204,1566,11765.199999999997
3025,-34225,185,1437,10632.399999999998
3030,-33124,182,1158,8713.800000000001
3035,-28561,169,1016,7908.6
3040,-22801,151,1320,9992.2
3045,-16900,130,1082,7801.200000000001
3050,-12544,112,813,5930.300000000001
3055,-10404,102,775,5500.000000000002
3060,-10816,104,403,3179.7
3065,-6241,79,349,2872.0999999999995
3070,-6400,80,295,2459.2
3075,-5476,74,231,1957.1000000000004
3080,-10000,100,368,2989.800000000001
3085,-10201,101,344,2811.5999999999995
3090,-6561,81,328,2736.5999999999995
3095,-8649,93,306,2523.9999999999995
3100,-16384,128,639,4938.200000000001
3105,-21025,145,851,6668.299999999997
3110,-27889,167,1038,8390.5
3115,-20736,144,1130,9241.1
3120,-20164,142,1203,9911.099999999999
3125,-17956,134,1156,9699.800000000001
3130,-26896,164,941,7734.200000000001
3135,-22500,150,815,6097.4000000000015
3140,-24649,157,1021,7615.1
3145,-26244,162,1039,8192.1
3150,-19321,139,770,6037.300000000001
3155,-25921,161,827,6661.599999999999
3160,-34969,187,1557,12181.7
3165,-33489,183,1633,12348.900000000003
3170,-36481,191,2009,15134.0
3175,-32761,181,1496,11427.999999999996
3180,-29584,172,1632,12569.900000000001
3185,-31684,178,1683,13325.199999999997
3190,-29241,171,1988,16102.699999999993
3195,-23409,153,1405,11217.2
3200,-26569,163,1786,14145.999999999998
3205,-32400,180,2050,15982.0
3210,-32041,179,1790,13614.599999999999
3215,-32400,180,1609,11950.099999999999
3220,-32041,179,1528,11470.599999999999
3225,-27225,165,1367,10104.800000000003
3230,-21025,145,1722,12175.300000000005
3235,-19321,139,1606,11484.900000000001
3240,-19321,139,1093,7931.699999999997
3245,-24025,155,1539,10902.799999999994
3250,-28224,168,2096,14570.3
3255,-19044,138,1841,12741.899999999996
3260,-20736,144,2321,15975.3
3265,-24649,157,2955,20186.500000000007
3270,-16384,128,3215,21836.299999999996
3275,-14161,119,757,5445.1
3280,-8100,90,345,2908.0
3285,-4356,66,386,3316.8
3290,-10609,103,647,5479.000000000002
3295,-9604,98,345,2930.0
3300,-9801,99,407,3278.7
3305,-12321,111,495,3958.4000000000005
3310,-14400,120,796,6280.6
3315,-13689,117,673,4900.500000000001
3320,-14884,122,819,6078.4
3325,-22500,150,882,6670.4
3330,-27556,166,985,7694.5
3335,-28224,168,1286,9854.0
3340,-20164,142,1015,7887.700000000002
3345,-34225,185,1663,12898.399999999994
