sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
1440,-2916,54,151,1213.3
1445,-3600,60,122,971.1
1450,-3600,60,163,1256.4
1455,-3025,55,193,1481.9999999999998
1460,-4096,64,200,1598.0000000000002
1465,-5329,73,199,1587.8999999999999
1470,-2304,48,187,1523.7000000000003
1475,-3844,62,214,1626.6000000000006
1480,-7744,88,279,2211.8
1485,-7921,89,248,1989.7
1490,-9216,96,356,2868.499999999999
1495,-13225,115,379,2995.6
1500,-18225,135,506,4043.4
1505,-13689,117,491,3932.1
1510,-6561,81,334,2697.2
1515,-2209,47,177,1298.3999999999999
1520,-961,31,74,683.0
1525,-2401,49,90,810.7000000000003
1530,-2809,53,117,1043.8
1535,-4096,64,154,1207.0
1540,-3969,63,184,1585.8
1545,-3481,59,172,1495.9999999999998
1550,-2116,46,87,782.9000000000001
1555,-2809,53,136,1128.9999999999998
1560,-3025,55,163,1382.8999999999999
1565,-3364,58,163,1386.1000000000001
1570,-4489,67,181,1469.2999999999997
1575,-2704,52,204,1572.4000000000003
1580,-3025,55,134,1117.3999999999999
1585,-6084,78,165,1454.4
1590,-7396,86,252,2050.1
1595,-8464,92,306,2427.4000000000005
1600,-9409,97,423,3240.2999999999993
1605,-9216,96,423,3205.3999999999996
1610,-11664,108,513,3855.7
1615,-12544,112,590,4376.800000000001
1620,-9025,95,596,4555.999999999999
1625,-7056,84,278,2306.2000000000007
1630,-8464,92,342,2649.3999999999996
1635,-7225,85,381,2799.7999999999997
1640,-7056,84,331,2582.3999999999996
1645,-6561,81,282,2225.8
1650,-4900,70,300,2280.1000000000004
1655,-6561,81,345,2526.9
1660,-11881,109,435,3342.7000000000007
1665,-7396,86,350,2708.8
1670,-7396,86,410,3163.7999999999993
1675,-6561,81,426,3214.600000000001
1680,-4624,68,382,2867.7999999999993
1685,-5041,71,285,2195.3
1690,-3721,61,276,2154.2
1695,-2500,50,208,1653.8000000000002
1700,-3025,55,202,1566.3
1705,-2401,49,92,781.9
1710,-3481,59,148,1196.0
1715,-5929,77,212,1680.8
1720,-4225,65,220,1699.9000000000003
1725,-4761,69,168,1373.7999999999997
1730,-3136,56,204,1531.1
1735,-3249,57,196,1552.2999999999997
1740,-3844,62,240,1835.2000000000003
1745,-4225,65,157,1343.2000000000003
1750,-3249,57,161,1270.6
1755,-2401,49,108,884.9000000000001
1760,-1600,40,81,679.6999999999999
1765,-2025,45,121,1021.2
1770,-3721,61,142,1241.8000000000002
1775,-4489,67,230,1982.2
1780,-8649,93,334,2745.1
1785,-9216,96,375,3170.4
1790,-9801,99,343,2969.0999999999995
1795,-7569,87,381,3148.8000000000015
1800,-4900,70,354,3001.599999999999
1805,-2401,49,274,2248.1
1810,-3721,61,164,1383.2000000000005
1815,-6241,79,209,1785.8000000000004
1820,-5184,72,259,2119.4000000000005
1825,-2809,53,212,1788.1000000000004
1830,-3721,61,125,1094.2
1835,-5476,74,199,1664.7999999999997
1840,-8281,91,247,2016.9999999999998
1845,-5476,74,241,2105.3999999999996
1850,-2116,46,128,1068.1
1855,-2704,52,117,1072.6
1860,-2704,52,143,1244.9
1865,-3364,58,185,1582.7999999999997
1870,-1681,41,84,731.4000000000001
1875,-3136,56,133,1124.6999999999998
1880,-2601,51,129,1071.7
1885,-4096,64,142,1192.3999999999999
1890,-4761,69,171,1376.5999999999997
1895,-4489,67,208,1587.6000000000001
1900,-3721,61,206,1595.0
1905,-2916,54,149,1293.1000000000001
1910,-4624,68,217,1860.6000000000001
1915,-5184,72,178,1454.3
1920,-4624,68,180,1580.6000000000001
1925,-3721,61,193,1681.7000000000003
1930,-2704,52,186,1528.5
1935,-6241,79,168,1464.3000000000002
1940,-2401,49,182,1582.9000000000003
