sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
1710,-1156,34,59,493.3999999999999
1715,-1024,32,83,712.4000000000001
1720,-2500,50,105,849.7
1725,-3721,61,147,1254.6
1730,-3136,56,177,1572.4999999999998
1735,-1024,32,74,613.5
1740,-3969,63,158,1342.5
1745,-3025,55,136,1156.3
1750,-3721,61,164,1401.8
1755,-4624,68,197,1680.8000000000002
1760,-4489,67,153,1316.2
1765,-4356,66,172,1445.4
1770,-3481,59,179,1529.6
1775,-2401,49,109,973.3
1780,-3844,62,143,1203.8000000000002
1785,-2209,47,138,1224.2
1790,-3844,62,132,1115.7
1795,-6400,80,200,1711.3
1800,-5625,75,228,1849.2000000000003
1805,-3136,56,176,1547.2
1810,-1521,39,116,1001.9000000000001
1815,-1600,40,68,604.3
1820,-2500,50,92,835.0999999999999
1825,-1936,44,95,834.4000000000001
1830,-4489,67,139,1172.1999999999998
1835,-1681,41,121,947.0999999999999
1840,-2916,54,143,1158.2999999999997
1845,-3025,55,148,1300.2
1850,-5625,75,155,1304.8000000000002
1855,-6400,80,235,1989.5
1860,-7225,85,239,1971.9
1865,-5184,72,241,2008.3000000000002
1870,-3481,59,163,1362.8
1875,-4624,68,172,1448.3000000000002
1880,-6724,82,237,2052.2000000000003
1885,-4900,70,263,2292.2
1890,-4761,69,193,1582.3999999999999
1895,-1764,42,118,970.0
1900,-2116,46,85,733.6
1905,-2809,53,155,1311.3999999999999
1910,-2704,52,107,992.3
1915,-3721,61,142,1177.4
1920,-1936,44,122,1011.9000000000001
1925,-2916,54,105,879.3999999999999
1930,-2209,47,102,842.0
1935,-2916,54,140,1222.6000000000001
1940,-2401,49,117,1050.9
1945,-2809,53,112,885.0
1950,-3249,57,117,1027.6999999999998
1955,-5184,72,172,1431.4999999999998
1960,-4225,65,176,1516.5
1965,-2116,46,122,1051.8
1970,-3364,58,165,1362.7
1975,-3025,55,148,1260.6
1980,-1225,35,81,666.1999999999999
1985,-3600,60,124,1045.9
1990,-3721,61,155,1275.0
1995,-1936,44,98,858.3000000000001
2000,-2916,54,100,886.9000000000001
2005,-3364,58,137,1125.8
2010,-2704,52,103,868.5
2015,-2916,54,157,1373.5
2020,-1936,44,116,984.5
2025,-3249,57,136,1122.5
2030,-4489,67,182,1550.7999999999997
2035,-4624,68,163,1325.0000000000002
2040,-3249,57,185,1620.1999999999998
2045,-1681,41,91,750.6
2050,-1600,40,74,602.6999999999999
2055,-441,21,31,284.69999999999993
2060,-361,19,37,304.29999999999995
2065,-2025,45,78,672.0
2070,-2809,53,118,1090.1
2075,-2401,49,103,852.3
2080,-1600,40,73,618.3
2085,-1156,34,59,527.3
2090,-1369,37,80,741.7
2095,-2304,48,107,897.5
2100,-1521,39,101,809.5
2105,-1521,39,79,695.8000000000001
2110,-3249,57,126,1037.1
2115,-1849,43,72,621.7
2120,-1600,40,90,740.4999999999999
2125,-1681,41,82,727.4
2130,-2025,45,103,854.3000000000002
2135,-2500,50,123,1078.9
2140,-1764,42,78,689.5
2145,-2209,47,103,891.3000000000001
2150,-1936,44,74,588.4000000000001
2155,-1849,43,79,699.0
2160,-1521,39,99,814.7
2165,-1156,34,70,552.8
2170,-1296,36,66,512.2
2175,-2916,54,90,806.5
2180,-3481,59,141,1159.0
2185,-1600,40,102,895.0999999999999
2190,-1521,39,85,754.3000000000002
2195,-289,17,29,274.0
2200,-900,30,47,390.20000000000005
2205,-4489,67,142,1185.8
2210,-2916,54,109,967.6
2215,-1681,41,86,750.8
2220,-1521,39,95,791.5999999999999
2225,-1764,42,67,565.4000000000001
2230,-2401,49,113,989.0000000000001
2235,-2025,45,94,802.6
2240,-1764,42,87,710.9999999999999
2245,-2401,49,111,891.4
2250,-2025,45,117,944.6000000000001
2255,-900,30,80,682.5
2260,-1296,36,86,652.8000000000001
2265,-2304,48,105,912.9000000000001
2270,-2704,52,95,813.8
2275,-6724,82,182,1537.6999999999998
2280,-4356,66,206,1719.1000000000001
2285,-2704,52,133,1143.1
2290,-784,28,49,401.4
2295,-441,21,39,330.2
2300,-1849,43,88,717.9
2305,-1600,40,83,709.1999999999999
2310,-1225,35,66,566.0
2315,-1681,41,92,731.4000000000001
2320,-1369,37,73,614.8
2325,-2116,46,80,700.4
2330,-729,27,64,526.3
2335,-2025,45,99,904.3000000000001
2340,-2209,47,117,1008.9000000000003
2345,-2304,48,97,763.4999999999999
2350,-196,14,38,311.7
2355,-1521,39,82,679.2999999999998
2360,-1225,35,84,713.5999999999999
2365,-1936,44,93,801.4000000000001
2370,-1521,39,69,618.7
2375,-625,25,40,353.90000000000003
2380,-1089,33,61,539.8
2385,-625,25,49,402.30000000000007
2390,-1296,36,66,549.5
2395,-2401,49,95,760.9
2400,-1369,37,88,739.5
2405,-1600,40,78,703.8
2410,-1024,32,57,542.7
2415,-625,25,35,296.4
2420,-729,27,59,471.0
2425,-676,26,48,388.50000000000006
2430,-784,28,61,553.8
2435,-900,30,50,411.2
2440,-3249,57,110,953.0999999999999
2445,-2601,51,108,959.7
2450,-3136,56,126,1167.8
2455,-2209,47,73,637.8
