sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
3045,-9409,97,393,3239.5999999999995
3050,-6889,83,284,2279.0
3055,-5041,71,303,2504.9
3060,-6724,82,241,1936.9
3065,-5041,71,202,1561.2000000000003
3070,-5776,76,191,1561.1
3075,-8649,93,360,2849.0999999999995
3080,-2916,54,167,1359.6000000000001
3085,-4356,66,171,1419.6999999999998
3090,-4225,65,188,1606.2999999999995
3095,-3721,61,156,1257.8000000000002
3100,-3136,56,172,1341.8000000000004
3105,-2401,49,124,1021.9000000000001
3110,-6400,80,228,1827.1999999999998
3115,-7225,85,257,2172.8999999999996
3120,-5476,74,267,2202.1000000000004
3125,-4096,64,175,1539.1
3130,-3600,60,160,1372.1999999999998
3135,-4225,65,199,1742.7
3140,-3364,58,142,1259.2
3145,-3969,63,125,1094.9
3150,-3136,56,148,1276.3
3155,-2025,45,153,1196.3
3160,-1936,44,89,779.4
3165,-4489,67,118,1021.3999999999999
3170,-3481,59,178,1524.6999999999998
3175,-1521,39,71,602.3000000000001
3180,-1681,41,80,666.0999999999999
3185,-1225,35,76,616.8000000000001
3190,-1681,41,88,766.4999999999999
3195,-1849,43,108,904.5999999999999
3200,-1521,39,97,777.2
3205,-1369,37,76,630.4000000000001
3210,-1764,42,79,666.1
3215,-676,26,42,373.0
3220,-1936,44,84,765.5
3225,-2704,52,110,975.1
3230,-1764,42,98,824.4999999999999
3235,-484,22,35,306.5
3240,-529,23,36,294.59999999999997
3245,-1024,32,49,444.5
3250,-2401,49,102,848.2
3255,-6084,78,184,1512.3000000000002
3260,-5329,73,189,1583.9
3265,-6724,82,272,2384.4
3270,-3364,58,186,1596.8000000000002
3275,-1600,40,95,810.8
3280,-1369,37,77,670.4000000000001
3285,-1024,32,59,510.70000000000005
3290,-2704,52,106,910.6999999999999
3295,-4624,68,206,1704.9999999999995
3300,-5776,76,195,1655.3000000000002
3305,-5184,72,197,1736.1000000000001
3310,-5041,71,169,1437.8000000000002
3315,-4225,65,181,1502.1999999999998
3320,-4489,67,143,1231.3
3325,-4900,70,192,1519.6000000000001
3330,-3481,59,218,1749.6999999999998
3335,-4356,66,144,1229.5999999999997
3340,-1849,43,89,766.4000000000001
3345,-1156,34,90,802.0999999999999
3350,-2500,50,96,799.5
3355,-1024,32,48,394.90000000000003
3360,-1764,42,75,654.3999999999999
3365,-1936,44,95,837.2
3370,-2401,49,107,923.3999999999999
3375,-3721,61,160,1355.0
3380,-1764,42,151,1193.9
3385,-2500,50,122,974.8
3390,-1681,41,77,651.0000000000001
3395,-1681,41,89,822.2
3400,-1681,41,72,663.4000000000001
3405,-1225,35,79,655.8
3410,-3721,61,108,927.7
3415,-3969,63,151,1323.8000000000002
3420,-3481,59,161,1360.4999999999998
3425,-2500,50,137,1075.9
3430,-7744,88,268,2318.6
3435,-6724,82,214,1829.1999999999998
3440,-6241,79,236,1880.4
3445,-5929,77,234,1851.3000000000002
3450,-5776,76,223,1895.1999999999998
3455,-3136,56,143,1205.3999999999999
3460,-3481,59,147,1143.6
3465,-4225,65,177,1462.5
3470,-5329,73,250,1908.2999999999997
3475,-5476,74,183,1561.6999999999998
3480,-6084,78,215,1789.5
3485,-7569,87,255,2192.2
3490,-9409,97,273,2263.2
3495,-9025,95,306,2426.5
3500,-7921,89,313,2483.3
3505,-8464,92,290,2366.8000000000006
3510,-8836,94,306,2518.8999999999996
3515,-9604,98,299,2524.7
3520,-12544,112,362,3033.999999999999
3525,-12321,111,365,3057.0
3530,-9025,95,337,2710.7
3535,-9216,96,288,2457.2000000000003
3540,-10000,100,348,2873.5
3545,-12769,113,361,2892.8999999999996
3550,-12321,111,429,3589.2
3555,-8464,92,359,3057.9000000000005
3560,-10816,104,484,3964.7999999999984
3565,-12544,112,464,3735.1000000000004
3570,-11025,105,395,3177.7
3575,-11664,108,321,2648.199999999999
3580,-9409,97,413,3221.8
3585,-11881,109,352,2811.1
3590,-14884,122,443,3683.3999999999996
3595,-15876,126,469,3682.899999999999
3600,-16900,130,509,4117.0
3605,-14884,122,528,4108.6
3610,-11664,108,426,3500.9
3615,-11881,109,397,3288.0
3620,-8836,94,415,3337.8999999999996
3625,-8100,90,283,2275.6
3630,-5776,76,275,2187.4
3635,-4761,69,202,1674.6999999999998
3640,-3721,61,159,1378.9
3645,-1936,44,105,934.1
3650,-3025,55,167,1316.6000000000001
3655,-2304,48,151,1339.4000000000005
3660,-2500,50,101,829.1000000000001
3665,-3481,59,210,1555.5
3670,-4225,65,180,1461.3999999999999
3675,-3025,55,142,1176.4
3680,-3600,60,142,1218.6999999999998
3685,-1681,41,79,700.5000000000001
3690,-2116,46,105,853.1
3695,-2209,47,120,963.8000000000001
3700,-4096,64,200,1598.5999999999997
3705,-4624,68,168,1382.0
3710,-6400,80,249,2043.1000000000004
3715,-6400,80,264,2191.7000000000003
3720,-4489,67,252,2119.3
3725,-4096,64,146,1269.5
3730,-2209,47,172,1379.6000000000004
3735,-3025,55,200,1614.8000000000002
3740,-3025,55,134,1129.6999999999998
3745,-4096,64,168,1437.2999999999997
3750,-484,22,54,453.5
3755,-529,23,41,342.5
3760,-2304,48,111,950.1000000000001
3765,-5184,72,154,1296.1000000000001
3770,-4624,68,214,1880.4000000000003
3775,-4624,68,197,1664.0
3780,-3481,59,136,1093.4
3785,-1681,41,91,753.1
3790,-2916,54,111,964.9000000000001
3795,-2500,50,107,909.1
3800,-3844,62,202,1742.7000000000003
3805,-1936,44,94,799.7
3810,-3249,57,114,1052.2
3815,-1600,40,89,740.0
3820,-729,27,51,416.6
3825,-961,31,69,556.1999999999999
3830,-900,30,52,428.20000000000005
3835,-256,16,35,319.4
3840,-961,31,65,562.5
3845,-1225,35,50,421.70000000000005
3850,-1225,35,73,597.2
3855,-1936,44,74,595.8
3860,-1225,35,62,493.69999999999993
3865,-1296,36,84,713.9000000000001
3870,-2025,45,93,761.8999999999999
